user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,is_valid_pan,is_valid_aadhaar
USR10423,Ryan H0Ra,OZRAM0659R,0945-1645-2071,1975-07-27 00:00:00,Lucknow,Uttar Pradesh,42283.0,Farmer,2025-10-04 19:46:42,VERIFIED,HIGH,True,True
USR95752,Hritik Shetty,HMQVI9057X,4474-7095-8934,1999-05-15 06:32:31,Ldh,Punjab,54379.0,Retired,2025-01-21 21:57:28,VERIFIED,LOW,True,True
USR18115,George Babu,DTIOO9330S,8073-3761-2922,,Lucknow,Uttar Pradesh,,Salaried,2026-01-06 00:00:00,VERIFIED,LOW,True,True
USR66560,Omkaar Acharya,CXYXW0015B,4279-6092-1397,1963-07-23 23:48:00,Bengaluru,Karnataka,81443.0,Business Owner,2024-08-04 00:00:00,VERIFIED,UNKNOWN,True,True
USR36612,Nihal Sarraf,ZNJPE0066B,4419-9850-1978,,Chennai,Tamil Nadu,,Retired,2024-11-13 00:59:00,VERIFIED,LOW,True,True
USR96663,Yash Krishnamurthy,HLSHD8451G,1138-2790-1119,,Amritsar,Punjab,43481.0,Gig Worker,,VERIFIED,LOW,True,True
USR95292,Faris Prashad,KAUGY3076,8363-0373-6949,2003-03-20 02:26:00,Jaipur,Rajasthan,41471.0,Retired,2024-09-01 00:00:00,VERIFIED,LOW,False,True
USR59480,Harrison Mody,ZKDQD0643N,6211-1612-1823,1992-05-20 16:02:49,Mumbai,Maharashtra,17549.0,Business Owner,2026-02-27 17:27:23,VERIFIED,LOW,True,True
USR22468,Oliver Bhardwaj,,XXXX-XXXX-3199,1998-02-02 00:00:00,Amritsar,Punjab,26100.0,Self Employed,2024-04-21 05:21:00,PENDING,MEDIUM,False,True
USR60134,Akshay Karan,GHILY2125O,7997-5218-7171,1998-12-02 14:19:00,Ldh,Punjab,13607.0,Business Owner,2024-08-25 00:00:00,VERIFIED,MEDIUM,True,True
USR25487,Lajita Venkatesh,XLDMT4959N,5536-9642-6932,1981-08-12 00:00:00,Delhi,Delhi,23567.0,Freelancer,2025-11-18 00:00:00,VERIFIED,LOW,True,True
USR12314,Dayamai Palla,LOSLW9028T,6365-0317-4655,1977-04-14 00:00:00,Chennai,Tamil Nadu,92575.0,Retired,2024-09-15 00:00:00,PENDING,LOW,True,True
USR70375,Qasim Ghosh,ESTLQ7517C,0240-7252-8482,1996-11-26 00:00:00,Hyderabad,Telangana,27668.0,Salaried,2024-11-18 00:00:00,VERIFIED,MEDIUM,True,True
USR35315,Karan Mall,,XXXX-XXXX-4766,1960-12-14 00:00:00,Ludhiana,Punjab,6800.0,Farmer,2025-08-27 10:02:13,REJECTED,MEDIUM,False,True
USR86499,Krisharatta,XBHNH2156B,9785-0275-4194,1997-02-09 00:00:00,Amritsar,Punjab,47237.0,Retired,2025-10-11 06:04:00,VERIFIED,LOW,True,True
USR53585,Alexander Rajagopal,MULJQ3512J,9728-1414-2861,1995-10-19 00:00:00,Chennai,Tamil Nadu,37610.0,Salaried,2026-06-03 23:04:00,VERIFIED,LOW,True,True
USR60319,Harinakshi Nori,DNTHD0419T,3888-6673-9442,1960-03-02 00:00:00,Ludhiana,Punjab,31423.0,Self Employed,,VERIFIED,MEDIUM,True,True
USR10516,Chaman Krishnan,LYFHJ6222L,4076-4744-9005,1994-11-18 12:54:00,Bengaluru,Karnataka,37134.0,Unemployed,2024-07-02 00:00:00,VERIFIED,LOW,True,True
USR48243,Banjeet Khatri,,0450-9011-4213,1998-03-15 00:00:00,Ludhiana,Punjab,17092.0,Student,2024-01-09 22:55:50,VERIFIED,MEDIUM,False,True
USR39776,Nidra Andra,HLJPK5875H,6924-9216-7314,1992-06-23 07:40:03,Mumbai,Maharashtra,24126.0,Business Owner,2025-04-07 11:59:00,VERIFIED,MEDIUM,True,True
USR34217,Avikeer,EORJX2747L,,1993-11-07 06:57:00,Mumbay,Maharashtra,35030.0,Student,2024-04-28 00:00:00,VERIFIED,LOW,True,False
USR22308,Ishani Mahal,DORSN9265S,4209-9467-5316,,Bengaluru,Karnataka,79175.0,Retired,2026-06-01 11:52:00,REJECTED,HIGH,True,True
USR40731,Sai Chaudhuri,UZLXH0486A,,,Lucknow,Uttar Pradesh,,Self Employed,2025-03-31 00:00:00,VERIFIED,LOW,True,False
USR84104,Anya Patla,QQTMN4017S,8014-7808-9934,1981-03-21 00:00:00,Kolkata,West Bengal,29191.0,Student,2024-01-20 21:11:05,VERIFIED,LOW,True,True
USR87082,Mohammed Yogi,JASQM9976A,XXXX-XXXX-1236,,Jaipur,Rajasthan,35043.0,Business Owner,2025-09-22 00:00:00,VERIFIED,LOW,True,True
USR37486,Logan Soni,PHEGT2511L,6072-3497-9847,1981-09-09 00:00:00,Delhi,Delhi,14348.0,Freelancer,2026-03-11 18:56:25,VERIFIED,MEDIUM,True,True
USR38130,Chanchal Chana,PZVUN4661A,8277-6957-4069,1979-08-27 00:00:00,Amritsar,Punjab,11679.0,Freelancer,,VERIFIED,LOW,True,True
USR40923,Yatin Lad,LEODI1534K,5802-0522-3032,1992-01-02 21:43:00,Kolkata,West Bengal,65235.0,Salaried,2024-11-16 23:22:39,VERIFIED,HIGH,True,True
USR46699,Ayushman Kar,DHSYV8069,8378-3263-5811,1961-03-28 13:32:52,Kolkata,West Bengal,29453.0,Unemployed,2025-06-20 00:00:00,VERIFIED,MEDIUM,False,True
USR25385,Chanakya Hayre,OJURK4553W,8626-4832-0830,1963-06-02 00:00:00,Jalandhar,Punjab,78208.0,Gig Worker,2025-07-29 11:02:00,PENDING,LOW,True,True
USR97166,Waida Chada,ASECF6054L,3097-2034-2569,2005-07-31 00:00:00,Ldh,Punjab,23025.0,Business Owner,2024-07-06 00:00:00,REJECTED,LOW,True,True
USR33366,Meghana G0Kha1E,YAAWB5980P,1129-0523-1379,1988-12-30 00:00:00,Mumbai,Maharashtra,17191.0,Student,2024-10-30 00:00:00,VERIFIED,LOW,True,True
USR10015,Nitara Butala,ZATCW5166R,9355-0947-3494,2007-05-17 00:00:00,Ldh,Punjab,7232.0,Freelancer,2026-10-02 00:00:00,VERIFIED,LOW,True,True
USR97929,Sai Nagy,,1772-9274-8475,1974-11-01 21:25:25,Lucknow,Uttar Pradesh,32800.0,Salaried,2025-11-03 00:00:00,VERIFIED,UNKNOWN,False,True
USR95356,David Sami,OGUUT8052K,XXXX-XXXX-5682,,Mumbai,Maharashtra,18037.0,Freelancer,2024-11-29 00:16:00,VERIFIED,HIGH,True,True
USR98971,Ronith Bhatia,GBSYF9771P,,,Mumbay,Maharashtra,47258.0,Unemployed,2025-01-23 00:00:00,VERIFIED,LOW,True,False
USR47328,Idika Swaminathan,XREXZ2305P,5805-0766-5950,1984-01-26 00:00:00,Jaipur,Rajasthan,113118.0,Unemployed,2026-01-31 00:00:00,VERIFIED,LOW,True,True
USR29039,Jairaj Gulati,RGRRM0915G,9096-5927-7155,1991-06-04 13:45:00,Chennai,Tamil Nadu,21927.0,Salaried,2024-03-22 11:16:43,VERIFIED,LOW,True,True
USR61434,Vivaan Korpal,MXZPB4329L,7266-2953-4492,1974-09-29 00:00:00,Lucknow,Uttar Pradesh,38363.0,Student,2026-07-03 00:00:00,VERIFIED,LOW,True,True
USR68911,Inaya B0Ba1,HCGHR8916L,6945-0806-7206,1967-09-20 13:10:00,Chennai,Tamil Nadu,20052.0,Gig Worker,2026-02-09 00:00:00,REJECTED,MEDIUM,True,True
USR73741,Widisha Som,JZCBK1896Z,9042-0474-4778,1970-11-26 00:00:00,Poona,Maharashtra,10135.0,Unemployed,2025-10-07 00:00:00,VERIFIED,LOW,True,True
USR82925,Hardik Rana,FQAIX3744Q,,1979-03-16 00:00:00,Chennai,Tamil Nadu,33443.0,Farmer,2024-04-23 00:00:00,VERIFIED,LOW,True,False
USR50118,Kai Edwin,LKPAE4017Q,7715-5552-4094,1989-09-23 00:00:00,Chennai,Tamil Nadu,19169.0,Business Owner,2024-10-22 07:37:00,VERIFIED,LOW,True,True
USR16537,Yatan Bawa,XTRTJ9522G,1206-1911-1006,1966-01-02 12:50:00,Ldh,Punjab,21541.0,Farmer,2024-09-28 00:20:00,VERIFIED,MEDIUM,True,True
USR71087,Bhavani Kala,OJCLK3633K,7361-0960-0230,1987-02-08 00:00:00,Kolkata,West Bengal,31848.0,Farmer,2024-04-04 00:00:00,VERIFIED,LOW,True,True
USR37667,Zehaan Kurian,BAEWD1889Z,5841-5332-7071,1983-12-01 00:00:00,Hyderabad,Telangana,25496.0,Freelancer,2025-12-14 00:00:00,VERIFIED,HIGH,True,True
USR51056,Amruta Subramaniam,TYDCG2183C,XXXX-XXXX-2156,,Kolkata,West Bengal,18596.0,Freelancer,2024-02-19 00:00:00,VERIFIED,MEDIUM,True,True
USR56833,Upasnauppal,NEFNZ2327E,4180-3596-2733,,Poona,Maharashtra,,Freelancer,2025-05-25 00:00:00,VERIFIED,MEDIUM,True,True
USR83966,Sai Ben,QQAEE3126A,6025-8411-3831,1963-03-13 14:49:00,Mumbai,Maharashtra,17598.0,Retired,2025-03-16 11:28:20,PENDING,LOW,True,True
USR55318,Ati Pai,VRNME7852D,XXXX-XXXX-0008,2002-11-06 20:11:00,Delhi,Delhi,,Business Owner,2025-04-25 00:00:00,REJECTED,HIGH,True,True
USR90185,Dakshesh Dubey,YXQLN7175M,8889-1149-1240,2003-05-14 00:00:00,Ldh,Punjab,14991.0,Unemployed,2026-01-19 00:00:00,VERIFIED,UNKNOWN,True,True
USR39966,Yauvani Sachdeva,BHJGJ6642X,3773385634,1963-06-02 17:44:21,Mumbai,Maharashtra,38700.0,Freelancer,2025-10-15 00:00:00,VERIFIED,LOW,True,False
USR84103,Dalbir Dhawan,CLVYI8142H,5689-1792-9218,2000-01-17 00:00:00,Hyderabad,Telangana,23300.0,Farmer,2024-05-20 20:00:51,PENDING,LOW,True,True
USR22395,Deepa Anand,IQIXR3565C,8235-4705-6049,1963-05-18 20:07:00,Jaipur,Rajasthan,,Self Employed,2025-07-18 00:42:01,VERIFIED,LOW,True,True
USR26498,Frederick Sawhney,DFEQT0968F,4936-8893-7891,1970-08-27 11:40:00,Delhi,Delhi,20774.0,Freelancer,,PENDING,MEDIUM,True,True
USR68985,Eesha Kala,HLRIL6638C,0831-2906-6916,1980-10-28 00:00:00,Pune,Maharashtra,,Unemployed,2024-05-18 23:39:57,VERIFIED,HIGH,True,True
USR80507,Caleb Mitra,UBFEZ1429O,9810-6007-5905,1983-09-02 14:54:55,Jaipur,Rajasthan,20180.0,Gig Worker,2025-06-12 00:00:00,VERIFIED,LOW,True,True
USR13432,Abha Jaggi,AUZQL2994F,0258-8192-2369,1979-06-02 07:23:07,Amritsar,Punjab,13126.0,Business Owner,,VERIFIED,LOW,True,True
USR61469,Hemang Garg,HYSCT4323O,2497-1448-7947,2004-11-26 00:57:00,Jalandhar,Punjab,39174.0,Student,2024-08-29 00:00:00,VERIFIED,MEDIUM,True,True
USR61978,Noah Sinha,TJYDU3418I,3874-6792-6243,1995-01-18 00:00:00,Jaipur,Rajasthan,19765.0,Freelancer,2025-02-05 00:00:00,VERIFIED,LOW,True,True
USR43381,Yatan Kothari,JKYUI3555K,4116-2336-0672,2005-01-23 05:35:00,Jaipur,Rajasthan,30949.0,Business Owner,2025-09-09 00:00:00,PENDING,LOW,True,True
USR73974,Sachi Brar,MRQQN9729A,,,Delhi,Delhi,24513.0,Self Employed,2025-04-06 19:39:33,VERIFIED,LOW,True,False
USR67806,Ekanta Andra,DGFZG4497F,,1991-04-18 00:00:00,Delhi,Delhi,44821.0,Farmer,,PENDING,MEDIUM,True,False
USR57748,Jyoti Madan,RGEJF5025H,,1962-08-28 09:00:39,Poona,Maharashtra,,Freelancer,2025-05-22 00:00:00,VERIFIED,MEDIUM,True,False
USR75842,Ladli Peri,IKUBO5782X,0178-0558-2031,1960-10-03 02:04:00,Amritsar,Punjab,39892.0,Student,2024-08-23 00:00:00,VERIFIED,LOW,True,True
USR93503,Victor Garde,FBTTF3703M,6228423983,1979-04-27 12:32:00,Amritsar,Punjab,9025.0,Self Employed,2025-04-03 11:50:00,VERIFIED,LOW,True,False
USR75399,Prisha Aurora,RJSRV9519R,3325-7410-7569,1999-01-12 00:00:00,Ldh,Punjab,46375.0,Salaried,2025-04-08 00:00:00,VERIFIED,MEDIUM,True,True
USR28569,Barkharamanathan,PJWDA3500F,9234-9477-0146,1993-06-25 19:14:57,Jaipur,Rajasthan,20400.0,Retired,2025-02-01 06:21:00,VERIFIED,MEDIUM,True,True
USR78366,Nachiket Kakar,OZPOF7602X,1290-7355-7307,1992-08-23 00:00:00,Jalandhar,Punjab,,Salaried,2024-06-15 00:00:00,VERIFIED,LOW,True,True
USR55700,Neel Toor,XXFPW5053G,6994-1268-7629,1974-04-22 13:11:00,Kolkata,West Bengal,24254.0,Freelancer,2024-10-28 02:21:00,VERIFIED,UNKNOWN,True,True
USR41324,Udyati Gour,MMHUV5947X,1109674461,1969-04-13 00:00:00,Delhi,Delhi,,Self Employed,2025-09-07 00:00:00,VERIFIED,LOW,True,False
USR38520,Anvi Bhasin,QPABB0608V,8862-0735-1279,1982-01-29 21:30:43,Hyderabad,Telangana,26166.0,Salaried,2024-01-04 00:00:00,VERIFIED,HIGH,True,True
USR49098,Bhavanisangha,RBFAN8865E,6907579022,1970-05-25 00:00:00,Hyderabad,Telangana,21116.0,Student,2025-06-20 06:05:53,VERIFIED,MEDIUM,True,False
USR16750,Saksham Singh,,3670-9055-9944,2003-11-06 00:00:00,Mumbai,Maharashtra,10130.0,Business Owner,2025-09-25 01:29:22,VERIFIED,HIGH,False,True
USR69060,Falan Agrawal,PDEDL9558C,8716-3859-3901,1985-08-17 00:00:00,Lucknow,Uttar Pradesh,33332.0,Farmer,2025-07-26 00:00:00,VERIFIED,LOW,True,True
USR42095,Adwetaiyer,WVFHF5599B,XXXX-XXXX-4165,,Hyderabad,Telangana,,Unemployed,2024-02-29 00:00:00,VERIFIED,LOW,True,True
USR37108,Qarin B0Ra,XKQQW2792V,7336-9381-8878,1968-08-04 00:00:00,Jaipur,Rajasthan,16547.0,Farmer,2025-07-14 15:57:00,VERIFIED,MEDIUM,True,True
USR70725,Agastya Choudhury,YPOZH6313L,6286-0494-3416,1991-10-25 00:00:00,Hyderabad,Telangana,,Unemployed,2025-08-29 00:00:00,VERIFIED,LOW,True,True
USR45667,Geetika Barman,PNIUL4964A,5112-2574-0264,1984-03-25 00:00:00,Mumbay,Maharashtra,,Retired,2025-06-05 00:00:00,VERIFIED,LOW,True,False
USR34746,Ekaraj Krishnan,,3696-2213-4646,1990-09-07 21:33:40,Delhi,Delhi,21003.0,Gig Worker,2026-01-28 00:00:00,VERIFIED,LOW,False,True
USR23505,Saksham Sethi,DOIKK5407N,8477-5341-3223,1975-05-16 00:00:00,Mumbai,Maharashtra,27591.0,Farmer,2025-03-23 00:00:00,VERIFIED,LOW,True,True
USR54307,Reyansh Pillay,FMJOQ8687I,,1982-05-27 06:58:57,Amritsar,Punjab,26122.0,Salaried,2025-05-09 00:00:00,VERIFIED,HIGH,True,False
USR70847,Nihalbains,PTUHA8890U,1840-9181-6146,,Chennai,Tamil Nadu,29144.0,Business Owner,2024-05-12 06:38:53,REJECTED,UNKNOWN,True,True
USR36064,Kiaan Contractor,YKXKN1073E,,1966-02-04 01:27:37,Delhi,Delhi,32931.0,Business Owner,2025-04-07 03:03:00,PENDING,LOW,True,False
USR58642,Charvi Narang,OMZOV7356W,5100-6041-8512,1982-05-30 00:00:00,Jalandhar,Punjab,41390.0,Farmer,2025-01-23 00:00:00,VERIFIED,LOW,True,True
USR17141,Vasatika Bora,RKXSC8414H,4881-2132-0009,1982-06-24 00:00:00,Jaipur,Rajasthan,27337.0,Self Employed,2024-03-04 00:00:00,VERIFIED,MEDIUM,True,True
USR70666,Ikshita Varma,KNMUR6335C,,1967-10-12 00:00:00,Hyderabad,Telangana,62713.0,Gig Worker,2024-07-05 19:30:39,VERIFIED,LOW,True,False
USR31205,Urvi Narayan,QLNMZ6346N,4912-2377-0040,2004-04-25 00:00:00,Lucknow,Uttar Pradesh,32034.0,Gig Worker,2025-08-05 04:53:00,PENDING,LOW,True,True
USR55993,Anya Apte,OHPLL2890C,7070-6616-5851,2006-09-06 00:00:00,Ludhiana,Punjab,34489.0,Freelancer,2025-11-08 00:00:00,VERIFIED,HIGH,True,True
USR59823,Eesha Toor,ALHNI7984K,4543-0704-7138,2003-01-19 17:40:00,Ldh,Punjab,25288.0,Salaried,2025-01-09 00:32:49,VERIFIED,LOW,True,True
USR63096,Samaksh Bhatt,RTSHM5147F,6142-6787-5515,,Mumbai,Maharashtra,33456.0,Gig Worker,2024-02-03 07:36:00,VERIFIED,MEDIUM,True,True
USR15071,Chakrika Vasa,BZMMM4352V,2884-5451-5426,1970-04-27 04:13:33,Mumbay,Maharashtra,36206.0,Student,2024-07-02 06:53:24,PENDING,MEDIUM,True,True
USR51896,Garima Kade,ZKBEQ9925B,5475-7128-3355,1977-03-26 00:00:00,Hyderabad,Telangana,19695.0,Farmer,,VERIFIED,LOW,True,True
USR99293,Gauri Kara,PWFNJ7268S,8513-6514-1516,,Bengaluru,Karnataka,117453.0,Farmer,2024-07-31 00:00:00,PENDING,LOW,True,True
USR76640,Tanvi Khanna,QSZPK2197L,0018643245,2001-08-04 15:27:00,Lucknow,Uttar Pradesh,56100.0,Retired,2026-02-16 12:41:49,VERIFIED,LOW,True,False
USR44344,Dayitamandal,KKOMI5214Z,4252-1084-5515,2007-11-02 00:00:00,Pune,Maharashtra,31529.0,Retired,2025-12-08 06:39:11,PENDING,UNKNOWN,True,True
USR57385,Imaran Bahri,RLXGD1331F,3938-9228-7536,2002-03-20 00:00:00,Jalandhar,Punjab,59815.0,Salaried,2025-02-02 00:23:00,VERIFIED,MEDIUM,True,True
USR54879,Eta Nagy,DSEFX2664S,2973-9480-1950,1981-03-01 00:00:00,Hyderabad,Telangana,,Business Owner,2025-05-20 00:00:00,VERIFIED,LOW,True,True
USR30513,Vansha Sabharwal,,2563-5657-9137,1971-01-29 18:12:10,Chennai,Tamil Nadu,10110.0,Student,2024-02-23 17:49:20,VERIFIED,MEDIUM,False,True
USR81498,Bhavika Lalla,WQUYX8661H,,1985-04-07 23:39:09,Amritsar,Punjab,43460.0,Unemployed,2025-12-19 00:00:00,VERIFIED,MEDIUM,True,False
USR50626,Kiaan Chauhan,QFDSH7732M,5663-3664-4331,2002-09-28 00:00:00,Kolkata,West Bengal,35312.0,Business Owner,2025-04-06 00:00:00,VERIFIED,HIGH,True,True
USR83954,Ishani Kurian,ASYAF30021,2522-9569-3148,1980-07-22 21:33:22,Lucknow,Uttar Pradesh,15453.0,Salaried,2024-05-23 00:00:00,PENDING,HIGH,False,True
USR96857,Kavya Rave1,VOVJI8213J,4276-7404-5895,1996-05-02 00:00:00,Hyderabad,Telangana,,Farmer,,VERIFIED,LOW,True,True
USR79611,Gautam Kalla,FHVKW3286B,2524-2099-0186,,Lucknow,Uttar Pradesh,,Self Employed,2024-03-01 00:00:00,PENDING,LOW,True,True
USR70942,Wyatt Gill,HRZD01454W,7177-7529-6636,,Amritsar,Punjab,45750.0,Business Owner,2024-08-09 17:11:51,VERIFIED,MEDIUM,False,True
USR43727,Jagratisehgal,CJVN16761Y,3681-1012-9010,1997-10-13 23:02:40,Delhi,Delhi,18431.0,Business Owner,2026-01-18 19:39:49,PENDING,LOW,False,True
USR70345,Saikulkarni,KQWPX4283F,0758-6977-4738,1990-10-08 00:00:00,Ldh,Punjab,25556.0,Unemployed,2025-05-10 00:00:00,VERIFIED,LOW,True,True
USR32627,Aarush Bahri,BMKEI7895C,3157-4790-9496,2003-09-12 00:00:00,Bengaluru,Karnataka,34652.0,Farmer,2024-06-21 00:00:00,VERIFIED,LOW,True,True
USR17042,Ekansh Rajagopal,,2249-3388-3507,1979-01-04 07:52:00,Poona,Maharashtra,48299.0,Business Owner,2025-11-30 09:16:00,PENDING,HIGH,False,True
USR19473,Chaitanya Sani,LMMBY6522I,8018-1085-8602,1980-11-13 00:00:00,Kolkata,West Bengal,28806.0,Self Employed,,REJECTED,MEDIUM,True,True
USR33012,Reva Ranganathan,BDXLX6658B,7747-3263-6391,,Amritsar,Punjab,43749.0,Retired,2024-10-18 00:00:00,VERIFIED,LOW,True,True
USR64225,Anika Manda,RGDSD6895I,XXXX-XXXX-8575,1980-08-17 00:00:00,Mumbai,Maharashtra,10791.0,Business Owner,2024-03-12 00:00:00,VERIFIED,MEDIUM,True,True
USR90878,Triya G0E1,HSNKI8178W,1115-9866-0799,1964-11-25 00:00:00,Jaipur,Rajasthan,45388.0,Student,,VERIFIED,LOW,True,True
USR64102,Ekapad Kothari,,7200-1420-5352,1991-02-26 04:33:00,Mumbai,Maharashtra,43981.0,Business Owner,2024-03-05 23:20:20,VERIFIED,LOW,False,True
USR72341,Yashodhara Pandit,IPJMO5147I,7865-5646-6670,1991-01-05 00:00:00,Jaipur,Rajasthan,30822.0,Self Employed,2026-02-21 00:00:00,VERIFIED,LOW,True,True
USR93923,Vivaan Raju,,6028-1591-4042,1971-07-19 17:15:00,Poona,Maharashtra,39439.0,Self Employed,2025-01-01 00:00:00,VERIFIED,HIGH,False,True
USR88476,Isaac Boase,BEZNS3522I,1122-5199-8523,1983-10-21 00:00:00,Bengaluru,Karnataka,24945.0,Salaried,2025-05-29 00:00:00,VERIFIED,LOW,True,True
USR82374,Widisha Sabharwal,KPTVU1596F,7220-0388-7085,1960-01-25 00:00:00,Hyderabad,Telangana,13351.0,Student,2024-02-13 00:00:00,VERIFIED,MEDIUM,True,True
USR11474,Watika Lad,ZZFAG3814Z,0731970482,1964-11-27 00:00:00,Bengaluru,Karnataka,36519.0,Farmer,2025-05-27 04:05:43,VERIFIED,MEDIUM,True,False
USR43215,Bhavani Sanghvi,GACRR7715O,8144-1398-7577,1986-04-08 00:00:00,Ludhiana,Punjab,48095.0,Business Owner,2024-07-10 00:00:00,VERIFIED,LOW,True,True
USR17026,Vasatika Suresh,FYVIJ0936H,0839-7525-7007,2007-11-16 15:43:39,Amritsar,Punjab,19332.0,Freelancer,2025-11-22 00:00:00,VERIFIED,LOW,True,True
USR84538,Nilima Loyal,RBCKZ8195Y,4648-4135-7976,1997-12-12 00:00:00,Jalandhar,Punjab,,Retired,2025-01-22 00:00:00,VERIFIED,MEDIUM,True,True
USR78731,Vinaya Hari,EMZAS1040T,4135-2692-8853,1988-02-07 00:00:00,Amritsar,Punjab,28636.0,Unemployed,2025-04-30 00:00:00,VERIFIED,HIGH,True,True
USR14806,Elijah Hayre,HNXMZ2930J,5595-1533-6368,1968-04-08 00:07:17,Amritsar,Punjab,8805.0,Salaried,2025-09-28 00:00:00,REJECTED,LOW,True,True
USR30298,Vedikachokshi,QJCHH2632Y,6790-5859-2249,1990-01-15 00:57:03,Kolkata,West Bengal,25784.0,Student,2024-09-25 18:40:36,VERIFIED,MEDIUM,True,True
USR51910,Urmi Jain,XDHEL5336U,0407-7956-5698,1971-02-12 00:00:00,Chennai,Tamil Nadu,20242.0,Salaried,2024-02-25 11:45:00,VERIFIED,UNKNOWN,True,True
USR59962,Sanaya Chadha,MJRDI3853U,3721-5821-5262,1999-06-27 00:00:00,Amritsar,Punjab,23312.0,Unemployed,2025-02-25 00:00:00,VERIFIED,MEDIUM,True,True
USR65281,Ladli D’Alia,GGSTW4434R,6372-1530-8030,1977-10-09 03:10:31,Ldh,Punjab,23525.0,Business Owner,2025-03-25 19:28:26,VERIFIED,LOW,True,True
USR57380,Aradhana Datta,RRIHO3559H,7886-9164-9029,,Mumbai,Maharashtra,23863.0,Student,2025-04-17 06:26:00,VERIFIED,LOW,True,True
USR60441,Nitesh Som,NAGRP9541V,7050-9673-3732,1977-04-02 07:11:22,Mumbai,Maharashtra,,Gig Worker,2025-01-14 12:33:00,VERIFIED,LOW,True,True
USR62853,Oscar Raghavan,JJTOC3141O,XXXX-XXXX-1875,1985-03-20 00:00:00,Hyderabad,Telangana,25436.0,Student,2026-03-05 00:00:00,PENDING,HIGH,True,True
USR75554,Dhruv Kashyap,DBBLP5030V,6277-5269-4894,1980-04-07 00:00:00,Lucknow,Uttar Pradesh,27472.0,Salaried,2025-01-29 19:21:00,VERIFIED,MEDIUM,True,True
USR93810,Gaurangi Mammen,DCTOP0026R,1652-5808-6319,1981-12-20 00:00:00,Delhi,Delhi,35354.0,Salaried,2024-01-26 00:00:00,VERIFIED,LOW,True,True
USR58884,Aarnav Shankar,QYKHL8049Q,4155-6430-5939,1969-02-15 00:00:00,Lucknow,Uttar Pradesh,12113.0,Unemployed,2025-09-26 00:00:00,PENDING,MEDIUM,True,True
USR12249,Theodore Gupta,ZMXQQ0750Z,2815-9868-9134,1972-06-18 00:00:00,Hyderabad,Telangana,33422.0,Retired,,VERIFIED,MEDIUM,True,True
USR27332,Hamsini Shah,GBXZL6990J,5985-0353-2212,1986-10-08 00:00:00,Delhi,Delhi,14035.0,Unemployed,2024-03-29 00:00:00,REJECTED,LOW,True,True
USR55837,Amruta Chokshi,FRQZE3052P,9519-0436-3112,1967-08-22 00:00:00,Poona,Maharashtra,29788.0,Salaried,2024-09-01 18:25:47,VERIFIED,MEDIUM,True,True
USR76074,Yashoda Bandi,XJOQO4282O,5431-4882-8914,1971-09-27 00:00:00,Bengaluru,Karnataka,46699.0,Student,2025-05-03 00:00:00,VERIFIED,MEDIUM,True,True
USR84980,Mohammed Murthy,DIQDR2679C,2235-7032-3771,2000-10-17 00:00:00,Chennai,Tamil Nadu,20269.0,Business Owner,2024-10-26 00:00:00,VERIFIED,LOW,True,True
USR11002,Avni Bhatt,LDCMV8727L,8728-0225-2083,1994-09-30 00:00:00,Jalandhar,Punjab,,Unemployed,2026-01-30 21:29:05,VERIFIED,MEDIUM,True,True
USR33630,Harrison Boase,CHOBT6051A,8425-8406-0258,1986-10-25 00:00:00,Jaipur,Rajasthan,39700.0,Freelancer,2025-06-14 00:00:00,REJECTED,MEDIUM,True,True
USR88262,Yahvi Badal,CPIWH2675X,4795-4796-1800,1987-07-25 01:43:00,Hyderabad,Telangana,11002.0,Self Employed,2026-03-26 00:00:00,VERIFIED,LOW,True,True
USR99466,Timothy Batta,HZSDL9221X,7169-3840-9072,2002-02-19 00:00:00,Mumbai,Maharashtra,47890.0,Freelancer,2025-11-01 00:00:00,VERIFIED,LOW,True,True
USR40905,Unnati Thakur,GLYEW3120D,4323964118,1976-06-25 00:00:00,Jalandhar,Punjab,44974.0,Farmer,2025-11-27 01:54:00,PENDING,LOW,True,False
USR55808,Karan Apte,LBMEQ0611F,3656-6921-9221,1988-03-11 00:00:00,Jalandhar,Punjab,7840.0,Business Owner,2024-01-16 00:00:00,VERIFIED,MEDIUM,True,True
USR21060,Sara Sehgal,OZFRL0181P,,1996-04-12 13:19:57,Jaipur,Rajasthan,32701.0,Business Owner,2025-02-06 00:00:00,VERIFIED,LOW,True,False
USR86455,Anay Iyengar,KLOMO4119B,7916-5300-4087,1977-09-24 00:00:00,Jaipur,Rajasthan,20110.0,Freelancer,2024-02-14 00:00:00,VERIFIED,LOW,True,True
USR21901,Vedhika Jaggi,DTDLL4178E,5709-6384-5780,1975-06-22 00:00:00,Pune,Maharashtra,34940.0,Student,2024-10-31 00:00:00,VERIFIED,UNKNOWN,True,False
USR94747,Vamakshi Mohan,FLOXM3492I,6742-5316-2789,1961-06-30 00:00:00,Mumbai,Maharashtra,54500.0,Student,2026-01-30 00:00:00,VERIFIED,MEDIUM,True,True
USR75409,Nitaragulati,HBCPV9124M,4580-5319-7308,2001-06-08 00:00:00,Jalandhar,Punjab,11959.0,Salaried,2024-04-30 00:00:00,VERIFIED,MEDIUM,True,True
