merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
MCH4419,Sankaran Inc,5912,Pharmacies & Healthcare,Partnership,Chennai,Tamil Nadu,2023-08-04 00:00:00,,ACTIVE,291.65
MCH8753,"Bhandari, Trivedi And Bora",4131,Transportation,Partnership,Hyderabad,Telangana,2024-12-27 13:54:54,,INACTIVE,718.79
MCH3048,Kala Group,7011,Hotels & Lodging,Private Limited,Jaipur,Rajasthan,2023-11-11 00:00:00,,ACTIVE,613.58
MCH2533,Khatri-Devi,5411,Grocery Stores,Sole Proprietorship,Jaipur,Rajasthan,2024-11-23 15:52:39,3534229147,ACTIVE,3147.37
MCH4080,Shenoy-Kashyap,4814,Telecommunication Services,Private Limited,Jaipur,Rajasthan,2025-10-04 03:56:06,YPYY3780350945436,ACTIVE,2043.03
MCH6770,Chaudhari-Dewan,5942,Books & Stationery,Sole Proprietorship,Jaipur,Rajasthan,,,ACTIVE,1139.41
MCH5547,Chander-Menon,5912,Pharmacies & Healthcare,Partnership,Poona,Maharashtra,2024-03-02 00:00:00,,SUSPENDED,1421.71
MCH5553,Sarna And Sons,5812,Restaurants & Dining,Private Limited,Mumbay,Maharashtra,2023-06-07 02:21:12,XXXX7273,INACTIVE,871.71
MCH3837,Bhat Group,5311,Department Stores,Individual,Delhi,Delhi,2026-01-17 00:00:00,XXXX7816,ACTIVE,2613.11
MCH4008,"Deep, Rajagopal And Tandon",4814,Telecommunication Services,Private Limited,Hyderabad,Telangana,2024-06-02 00:03:04,,ACTIVE,1196.0
MCH6764,Rama-Vora,4131,Transportation,Partnership,Hyderabad,Telangana,2025-08-22 07:58:18,XXXX1624,ACTIVE,892.82
MCH7681,Kala Plc,4814,Telecommunication Services,Private Limited,Hyderabad,Telangana,2023-12-04 14:59:00,,ACTIVE,2015.68
MCH2213,"Dash,Soniandpalla",7011,Hotels & Lodging,Individual,Kolkata,West Bengal,2023-04-30 00:00:00,,ACTIVE,4392.08
MCH6637,Sagar Group,5311,Department Stores,Sole Proprietorship,Jaipur,Rajasthan,2023-08-16 00:00:00,,ACTIVE,2926.37
MCH9388,"Mahajan, Dixit And Memon",7011,Hotels & Lodging,Partnership,Kolkata,West Bengal,2024-11-21 00:00:00,,ACTIVE,1507.31
MCH5077,"Chauhan, Thakur And Chacko",5411,Grocery Stores,Individual,Jaipur,Rajasthan,2023-11-12 01:16:55,9740262322,INACTIVE,250.88
MCH8364,Kataplc,5912,Pharmacies & Healthcare,Individual,Mumbai,Maharashtra,2023-11-21 12:44:00,,ACTIVE,753.31
MCH5438,"Krishna, Vohra And Ghose",5912,Pharmacies & Healthcare,Sole Proprietorship,Chennai,Tamil Nadu,2023-11-12 12:58:00,XXXX0401,ACTIVE,1326.9
MCH4427,Deshpande Llc,5812,Restaurants & Dining,Private Limited,Mumbai,Maharashtra,2023-02-05 00:00:00,0253333340,ACTIVE,1587.13
MCH4462,"Koshy, Badal And Nayar",5699,Apparel & Clothing,Individual,Hyderabad,Telangana,2025-01-17 00:00:00,XXXX9292,ACTIVE,937.0
MCH3845,Hora-Bath,4131,Transportation,Individual,Bengaluru,Karnataka,2024-08-16 14:46:25,8760940800,ACTIVE,2098.39
MCH8109,"Nadkarni, Sawhney And Singh",5912,Pharmacies & Healthcare,Partnership,Delhi,Delhi,2024-04-28 00:00:00,0836014923,ACTIVE,5729.0
MCH3487,Mutti Inc,5699,Apparel & Clothing,Sole Proprietorship,Kolkata,West Bengal,2023-07-24 00:00:00,,ACTIVE,1198.59
MCH8066,Sane-Shukla,5411,Grocery Stores,Partnership,Amritsar,Punjab,2023-08-03 00:00:00,0222417187,ACTIVE,665.07
MCH1226,Nadkarni Ltd,5912,Pharmacies & Healthcare,Sole Proprietorship,Ludhiana,Punjab,,,ACTIVE,602.21
MCH6386,Mahajan Inc,5311,Department Stores,Individual,Amritsar,Punjab,2025-02-03 00:00:00,,ACTIVE,
MCH8380,Gola-Bal,4814,Telecommunication Services,Individual,Hyderabad,Telangana,2025-10-14 05:29:06,XXXX2229,ACTIVE,3345.73
MCH6408,Gade And Sons,5942,Books & Stationery,Sole Proprietorship,Chennai,Tamil Nadu,2024-06-11 00:00:00,,ACTIVE,4374.58
MCH1055,Dhingra-Kapoor,5311,Department Stores,Partnership,Bengaluru,Karnataka,2024-12-30 03:08:34,6794786904,ACTIVE,770.74
MCH3788,"Divan, Kadakia And Kuruvilla",5311,Department Stores,Private Limited,Chennai,Tamil Nadu,2025-06-27 00:00:00,,ACTIVE,10161.82
MCH8512,Luthra-Bhasin,4131,Transportation,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-07-22 00:00:00,,ACTIVE,2579.73
MCH6635,Sehgal Inc,5812,Restaurants & Dining,Private Limited,Bengaluru,Karnataka,,,ACTIVE,1810.23
MCH4355,Sur-Pandit,5699,Apparel & Clothing,Partnership,Lucknow,Uttar Pradesh,2023-04-18 00:00:00,0234156737,ACTIVE,
MCH3266,"Lalla, Baral And Pau",5311,Department Stores,Private Limited,Chennai,Tamil Nadu,2025-09-17 12:56:00,ZAAY3109374136824,ACTIVE,1627.34
MCH9745,"Datta, Kibe And Barad",5912,Pharmacies & Healthcare,Sole Proprietorship,Ludhiana,Punjab,2023-03-05 00:00:00,UQJV3362810389691,INACTIVE,1003.0
MCH7780,Jain Plc,5912,Pharmacies & Healthcare,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-07-19 13:23:49,,INACTIVE,
MCH9051,"Gara, Keer And Padmanabhan",4814,Telecommunication Services,Sole Proprietorship,Bengaluru,Karnataka,2023-07-16 00:00:00,XXXX6304,ACTIVE,1715.14
MCH4681,"Raja, Ramanathan And Koshy",5942,Books & Stationery,Sole Proprietorship,Mumbai,Maharashtra,2023-09-13 00:00:00,,ACTIVE,554.63
MCH3296,Sampath-Chopra,5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2025-11-18 00:00:00,XXXX2813,ACTIVE,1074.2
MCH4194,Srinivasan-Lala,4131,Transportation,Individual,Ldh,Punjab,2025-08-15 00:00:00,,ACTIVE,2059.54
MCH4708,Loke-Ganesan,5999,Miscellaneous Retail,Sole Proprietorship,Jalandhar,Punjab,2024-02-22 19:47:00,,ACTIVE,1266.56
MCH7027,"Vyas, Ghose And Narasimhan",5311,Department Stores,Sole Proprietorship,Hyderabad,Telangana,2023-04-05 00:00:00,GJGE7959201596190,ACTIVE,860.0
MCH7033,Mani And Sons,5699,Apparel & Clothing,Partnership,Mumbai,Maharashtra,2023-06-07 00:00:00,,ACTIVE,2767.54
MCH7731,Dalalplc,7011,Hotels & Lodging,Individual,Chennai,Tamil Nadu,2024-05-25 00:00:00,,ACTIVE,2899.19
MCH4459,Agate-Majumdar,4131,Transportation,Sole Proprietorship,Chennai,Tamil Nadu,2025-07-29 00:00:00,XXXX8386,ACTIVE,210.85
MCH6672,"Mittal, Bajwa And Guha",5812,Restaurants & Dining,Individual,Delhi,Delhi,2023-08-09 00:00:00,XXXX4811,ACTIVE,3663.66
MCH1321,Borah-Dhaliwal,7011,Hotels & Lodging,Sole Proprietorship,Amritsar,Punjab,2025-12-06 00:00:00,XXXX0908,ACTIVE,7973.89
MCH3030,"Sengupta, Bhagat And Kota",5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2025-09-07 00:00:00,,ACTIVE,194.19
MCH2654,Saxena-Sarkar,4814,Telecommunication Services,Sole Proprietorship,Pune,Maharashtra,2026-01-10 00:00:00,,ACTIVE,3080.46
MCH5880,"Varty, Ratta And Venkataraman",5699,Apparel & Clothing,Sole Proprietorship,Amritsar,Punjab,2023-06-11 00:00:00,0620802937,ACTIVE,1913.84
MCH3987,"Dubey, Aggarwa1 And Mangat",5942,Books & Stationery,Individual,Hyderabad,Telangana,2024-04-20 00:00:00,OTRE9764440633575,ACTIVE,474.5
MCH7318,Keer-Rao,4814,Telecommunication Services,Partnership,Pune,Maharashtra,2023-11-27 00:00:00,RIME5549722708025,ACTIVE,502.45
MCH8729,"Chowdhury, Krishnamurthy And Parekh",5942,Books & Stationery,Private Limited,Kolkata,West Bengal,2024-02-07 00:00:00,7331970917,ACTIVE,870.42
MCH3737,Raval-Kurian,5812,Restaurants & Dining,Individual,Mumbai,Maharashtra,2026-01-23 00:00:00,,ACTIVE,352.99
MCH7885,Atwal-Jha,4131,Transportation,Private Limited,Jalandhar,Punjab,2023-08-15 00:00:00,XXXX1162,ON_HOLD,
MCH1227,"Nazareth, Zacharia And Swaminathan",5812,Restaurants & Dining,Private Limited,Ludhiana,Punjab,2023-03-21 16:36:39,MUJQ0020831226650,ACTIVE,870.36
MCH5984,Acharya-Badal,5999,Miscellaneous Retail,Sole Proprietorship,Kolkata,West Bengal,2023-03-01 00:00:00,,ACTIVE,515.0
MCH6639,Sandal Group,5812,Restaurants & Dining,Sole Proprietorship,Amritsar,Punjab,2024-05-29 07:36:20,7230745501,ACTIVE,3334.16
MCH3917,Chowdhury-Pandit,5699,Apparel & Clothing,Private Limited,Hyderabad,Telangana,2023-04-02 00:00:00,XXXX2174,ACTIVE,445.99
MCH9306,Zachariah-Anne,5942,Books & Stationery,Partnership,Mumbai,Maharashtra,2026-02-10 00:00:00,JLTB4031924458479,ACTIVE,1250.09
MCH3414,Sahota Ltd,4814,Telecommunication Services,Private Limited,Amritsar,Punjab,2025-12-29 00:00:00,4026065439,ACTIVE,1607.54
MCH2120,"Yohannan, Patla And Parmer",7011,Hotels & Lodging,Partnership,Delhi,Delhi,2024-01-01 00:00:00,XXXX7380,ACTIVE,3366.53
MCH9104,Goel Plc,5311,Department Stores,Private Limited,Bengaluru,Karnataka,2025-06-30 21:37:07,,ACTIVE,2640.29
MCH3313,Comar-Sidhu,5311,Department Stores,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-07-30 00:00:00,GKCY1460435380907,INACTIVE,408.55
MCH8335,Bhatti-Keer,5999,Miscellaneous Retail,Sole Proprietorship,Hyderabad,Telangana,2024-06-03 00:00:00,,INACTIVE,1335.83
MCH2332,Toor Inc,7011,Hotels & Lodging,Individual,Ludhiana,Punjab,2023-04-20 08:12:00,PKCI7470482397105,ACTIVE,3555.73
MCH1592,Agateinc,5311,Department Stores,Private Limited,Hyderabad,Telangana,2025-01-30 02:00:41,GLPT6683638156046,SUSPENDED,1072.45
MCH7503,Dixit-Lala,7011,Hotels & Lodging,Individual,Mumbai,Maharashtra,2024-06-10 00:00:00,6328103560,ACTIVE,2699.2
MCH3805,Issac-Munshi,5999,Miscellaneous Retail,Private Limited,Bengaluru,Karnataka,2023-02-19 00:00:00,2364539164,ACTIVE,7651.0
MCH8562,Radhakrishnan-Apte,5812,Restaurants & Dining,Private Limited,Chennai,Tamil Nadu,2023-04-12 06:47:00,,ACTIVE,1647.0
MCH4099,"Dewan, Rastogi And Jayaraman",5999,Miscellaneous Retail,Individual,Ldh,Punjab,2025-08-06 12:15:48,,ACTIVE,1926.0
MCH5696,Mittal Group,5411,Grocery Stores,Private Limited,Chennai,Tamil Nadu,2024-05-18 00:00:00,,ACTIVE,2595.13
MCH5573,Vora-Natarajan,4814,Telecommunication Services,Individual,Delhi,Delhi,,,INACTIVE,2579.11
MCH2886,"Kurian, Dash And Walla",7011,Hotels & Lodging,Private Limited,Bengaluru,Karnataka,2023-05-25 01:14:00,XXXX6301,SUSPENDED,8233.35
MCH1793,Jaggi Plc,7011,Hotels & Lodging,Sole Proprietorship,Delhi,Delhi,2024-08-21 00:47:16,,ACTIVE,2705.89
MCH2135,"Singh, Talwar And Sur",5411,Grocery Stores,Private Limited,Jalandhar,Punjab,2025-01-15 00:00:00,,SUSPENDED,704.34
MCH7943,Chaudhary-Rana,5912,Pharmacies & Healthcare,Individual,Kolkata,West Bengal,2024-12-27 00:00:00,IEWV4741965388466,ACTIVE,3927.63
MCH5917,"Tara, Bhasin And Singh",5912,Pharmacies & Healthcare,Sole Proprietorship,Pune,Maharashtra,2023-08-26 00:00:00,6037353463,SUSPENDED,443.4
MCH4578,Khare-Warrior,5912,Pharmacies & Healthcare,Private Limited,Amritsar,Punjab,2023-11-01 00:00:00,4489355946,ACTIVE,504.9
MCH1474,"Sami, Sur And Tank",4131,Transportation,Private Limited,Pune,Maharashtra,,XXXX6224,ACTIVE,1645.61
MCH4893,Jani-Verma,4131,Transportation,Partnership,Jalandhar,Punjab,2023-08-11 22:02:04,,ACTIVE,1601.52
MCH9591,Bali Group,5999,Miscellaneous Retail,Sole Proprietorship,Ludhiana,Punjab,2026-01-14 00:00:00,,ACTIVE,3007.14
MCH4972,Seshadri-Dalal,5311,Department Stores,Partnership,Poona,Maharashtra,2025-10-03 00:00:00,8465114405,ACTIVE,1064.98
MCH1789,Loke-Chanda,5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2023-02-25 00:00:00,,ACTIVE,15713.68
MCH2115,Modi-Kari,5912,Pharmacies & Healthcare,Sole Proprietorship,Delhi,Delhi,2023-04-10 10:56:00,XXXX4594,ACTIVE,1597.33
MCH5258,Kibe-Ramanathan,5942,Books & Stationery,Partnership,Delhi,Delhi,2024-08-15 00:00:00,IIKD1145736850427,ACTIVE,3143.33
MCH4805,Joshi Plc,5999,Miscellaneous Retail,Sole Proprietorship,Hyderabad,Telangana,2023-08-26 00:00:00,,ACTIVE,4206.25
MCH2861,Hayer Inc,5311,Department Stores,Private Limited,Pune,Maharashtra,2024-11-09 19:09:35,XXXX6916,ACTIVE,676.0
MCH8999,"Borde, Reddy And Mital",4131,Transportation,Sole Proprietorship,Jalandhar,Punjab,2024-06-30 00:00:00,JAYY6619396625712,ACTIVE,561.7
MCH3279,"Zachariah, Gill And Palla",5812,Restaurants & Dining,Individual,Pune,Maharashtra,2025-12-25 00:00:00,,ACTIVE,
MCH1293,"Kohli, Rajan And Nair",5699,Apparel & Clothing,Sole Proprietorship,Jaipur,Rajasthan,2023-04-09 06:47:00,XXXX7079,ACTIVE,915.17
MCH8912,Nagar Plc,5942,Books & Stationery,Private Limited,Mumbai,Maharashtra,2024-02-17 00:00:00,,ACTIVE,196.56
MCH9848,B0Rde Inc,5999,Miscellaneous Retail,Private Limited,Hyderabad,Telangana,2024-03-02 00:00:00,0308046800,ACTIVE,1173.29
MCH1296,Gaba-Rama,5912,Pharmacies & Healthcare,Individual,Delhi,Delhi,2023-01-16 00:00:00,6728414996,ACTIVE,2547.8
MCH9920,Oommen-Mitra,5411,Grocery Stores,Private Limited,Jaipur,Rajasthan,2024-01-17 00:00:00,7684049085,ACTIVE,767.57
MCH3438,Sodhi-Khosla,5311,Department Stores,Private Limited,Amritsar,Punjab,,XXXX2260,ACTIVE,
MCH8379,"B0Rah, Kaur And Gera",5912,Pharmacies & Healthcare,Individual,Jaipur,Rajasthan,,,ACTIVE,351.15
MCH8126,"Saxena, Mitra And Chada",5912,Pharmacies & Healthcare,Individual,Lucknow,Uttar Pradesh,2025-03-12 00:00:00,XXXX5937,SUSPENDED,844.44
MCH8990,Konda-Comar,4131,Transportation,Private Limited,Bengaluru,Karnataka,2023-05-12 14:14:04,,ACTIVE,273.69
MCH9952,Vig-Doctor,4131,Transportation,Private Limited,Lucknow,Uttar Pradesh,2024-10-27 00:00:00,XXXX8487,ACTIVE,856.86
MCH4936,Batra-Patla,4814,Telecommunication Services,Individual,Mumbai,Maharashtra,2023-02-05 00:00:00,9027629602,ACTIVE,2064.79
MCH6904,Master-Bhat,5311,Department Stores,Partnership,Mumbai,Maharashtra,2023-05-08 00:00:00,,ACTIVE,252.96
MCH2691,Pathak And Sons,7011,Hotels & Lodging,Private Limited,Lucknow,Uttar Pradesh,2024-09-06 00:00:00,,ACTIVE,5340.32
MCH5457,Deol Plc,5942,Books & Stationery,Sole Proprietorship,Jaipur,Rajasthan,2024-12-30 13:09:01,XXXX0292,ACTIVE,1085.1
MCH2187,Balan And Sons,5999,Miscellaneous Retail,Sole Proprietorship,Bengaluru,Karnataka,2024-10-22 00:00:00,,ACTIVE,1340.0
MCH7157,Bir Inc,4814,Telecommunication Services,Private Limited,Lucknow,Uttar Pradesh,2023-04-16 00:00:00,,ACTIVE,906.12
MCH2265,"Bail, Gopal And Khare",5912,Pharmacies & Healthcare,Partnership,Lucknow,Uttar Pradesh,2024-08-04 00:00:00,VZCP3787385327453,INACTIVE,785.4
MCH9287,Sathe Group,4814,Telecommunication Services,Private Limited,Jaipur,Rajasthan,2023-04-16 13:53:00,,INACTIVE,2266.77
MCH3539,"Korpal, Nair And Chana",5699,Apparel & Clothing,Sole Proprietorship,Mumbai,Maharashtra,2024-05-29 00:00:00,QRQK3185986773369,INACTIVE,2681.05
MCH5704,Ravel-Talwar,4131,Transportation,Sole Proprietorship,Chennai,Tamil Nadu,2025-09-25 08:00:41,7574908365,INACTIVE,4204.94
MCH4844,Trivedi-De01,7011,Hotels & Lodging,Individual,Bengaluru,Karnataka,2024-06-23 06:58:47,,ACTIVE,798.53
MCH7895,Pau Plc,5999,Miscellaneous Retail,Individual,Amritsar,Punjab,2023-08-06 09:45:00,,ACTIVE,583.0
MCH8159,Yogi Group,5699,Apparel & Clothing,Individual,Kolkata,West Bengal,,,SUSPENDED,8386.41
MCH4109,"Lal, Handa And Mammen",5942,Books & Stationery,Individual,Kolkata,West Bengal,2024-01-07 21:55:00,,ACTIVE,1181.07
MCH2201,"Date, Muni And Dasgupta",5999,Miscellaneous Retail,Individual,Kolkata,West Bengal,2023-12-07 00:00:00,EYWQ3550445400883,ACTIVE,238.32
MCH3682,"Dash, Kashyap And Goda",5311,Department Stores,Private Limited,Amritsar,Punjab,2025-01-12 18:10:00,UMOT0203540180050,INACTIVE,1702.0
MCH7933,Baradinc,5812,Restaurants & Dining,Individual,Amritsar,Punjab,2025-07-26 00:00:00,,INACTIVE,1177.0
MCH5176,"Samra,Sampathandchaudhuri",4131,Transportation,Individual,Jalandhar,Punjab,2025-03-18 00:00:00,,ACTIVE,905.0
MCH7105,"Banerjee, Kurian And Bhatt",5699,Apparel & Clothing,Sole Proprietorship,Amritsar,Punjab,2025-03-24 02:31:11,EDVM3800952600806,ACTIVE,265.52
MCH5389,Sem Llc,4131,Transportation,Partnership,Jaipur,Rajasthan,2024-06-16 06:06:18,XXXX3272,ACTIVE,342.38
MCH9956,Khatri Inc,7011,Hotels & Lodging,Sole Proprietorship,Poona,Maharashtra,2023-05-19 18:45:01,5037831406,SUSPENDED,2099.08
MCH1439,Chawla Ltd,4131,Transportation,Individual,Chennai,Tamil Nadu,2023-05-10 00:00:00,OYZO1535504454366,ACTIVE,6190.53
MCH6405,Jaggi Ltd,5411,Grocery Stores,Partnership,Delhi,Delhi,2024-01-26 06:23:00,XXXX6470,ACTIVE,4074.0
MCH4308,Natt Group,5912,Pharmacies & Healthcare,Partnership,Delhi,Delhi,2023-01-16 00:00:00,3010499558,ACTIVE,2114.37
MCH1876,"Deol, Sandal And Nagi",5999,Miscellaneous Retail,Partnership,Bengaluru,Karnataka,2024-04-29 00:00:00,KRVT6824787386581,ACTIVE,603.93
MCH1862,Puri Inc,4131,Transportation,Individual,Mumbay,Maharashtra,2024-11-15 12:30:15,6516098644,ACTIVE,1444.68
MCH8661,Kapoor And Sons,4131,Transportation,Partnership,Mumbai,Maharashtra,,,ACTIVE,1762.47
MCH9145,Chad-Karpe,5699,Apparel & Clothing,Partnership,Jaipur,Rajasthan,2024-08-11 19:13:00,XQWX8871352480351,ACTIVE,359.12
MCH6948,"Kala,Lokeandsinghal",4814,Telecommunication Services,Individual,Bengaluru,Karnataka,2025-07-16 00:00:00,,ACTIVE,752.55
MCH9063,"Bhatt, Sabharwal And Devi",5699,Apparel & Clothing,Sole Proprietorship,Kolkata,West Bengal,2023-09-10 00:00:00,XXXX6663,INACTIVE,
MCH3354,"Barad, Ahluwalia And Mahal",5942,Books & Stationery,Partnership,Lucknow,Uttar Pradesh,2026-02-06 09:23:45,XXXX7924,ACTIVE,906.14
MCH3440,"Sahni, Thakur And Kale",5411,Grocery Stores,Partnership,Hyderabad,Telangana,2024-10-14 11:53:00,SWXL8005196412661,ACTIVE,797.0
MCH6197,Virk-Verma,4131,Transportation,Partnership,Hyderabad,Telangana,,,ACTIVE,661.04
MCH9941,Bava And Sons,5999,Miscellaneous Retail,Private Limited,Hyderabad,Telangana,2024-02-12 03:24:00,8632655432,ACTIVE,2534.64
MCH1309,"Jhaveri, Dasgupta And Kata",5699,Apparel & Clothing,Individual,Mumbai,Maharashtra,2023-09-20 00:00:00,XXXX1715,ACTIVE,929.23
MCH5425,"Bora, Kibe And Yadav",4814,Telecommunication Services,Individual,Delhi,Delhi,,3599725292,SUSPENDED,810.1
MCH7379,"Doctor, Dyal And Vaidya",5912,Pharmacies & Healthcare,Partnership,Jalandhar,Punjab,2023-03-07 00:00:00,XXXX4037,ACTIVE,198.46
MCH9447,Singh And Sons,7011,Hotels & Lodging,Private Limited,Chennai,Tamil Nadu,2023-01-10 00:00:00,XXXX0990,ACTIVE,1158.32
MCH5787,Bassi Inc,7011,Hotels & Lodging,Sole Proprietorship,Mumbai,Maharashtra,2025-06-24 00:00:00,XXXX0298,ACTIVE,555.97
MCH6903,Sanghvi-Suresh,5912,Pharmacies & Healthcare,Sole Proprietorship,Pune,Maharashtra,2024-12-01 00:00:00,XXXX6921,ACTIVE,3930.65
MCH9521,"Soni, Bal And Thaman",5699,Apparel & Clothing,Partnership,Ludhiana,Punjab,2023-04-05 07:18:00,,INACTIVE,155.0
MCH8255,Sastry Group,5912,Pharmacies & Healthcare,Partnership,Ludhiana,Punjab,2023-08-13 22:30:59,,ACTIVE,1386.59
MCH7967,Datta Llc,4814,Telecommunication Services,Individual,Amritsar,Punjab,2025-04-09 00:00:00,,ACTIVE,
MCH7146,"Brar, Chadha And Choudhary",5311,Department Stores,Partnership,Hyderabad,Telangana,2024-09-05 00:00:00,,ACTIVE,573.35
MCH8409,"Dua, Naidu And Agate",4131,Transportation,Individual,Mumbay,Maharashtra,2024-09-05 14:57:07,,ACTIVE,1474.83
MCH2495,"Sibal, Shankar And Malhotra",5699,Apparel & Clothing,Individual,Bengaluru,Karnataka,2025-07-20 20:24:00,,ACTIVE,529.0
MCH8283,Nadkarni Llc,4131,Transportation,Private Limited,Kolkata,West Bengal,2023-10-26 00:00:00,XXXX9874,ACTIVE,731.97
MCH3051,Hora-Mahajan,5699,Apparel & Clothing,Private Limited,Jaipur,Rajasthan,2023-04-03 00:00:00,,ACTIVE,3699.21
MCH2463,Yogi-Dhar,4131,Transportation,Private Limited,Mumbay,Maharashtra,2023-10-20 20:24:00,2758552991,ACTIVE,4463.41
MCH8619,Salvi-Nazareth,5411,Grocery Stores,Sole Proprietorship,Delhi,Delhi,2024-07-25 00:00:00,,ACTIVE,860.21
MCH2494,Sane Ltd,5699,Apparel & Clothing,Partnership,Amritsar,Punjab,,8156434201,ACTIVE,582.0
MCH4963,Atwalltd,5912,Pharmacies & Healthcare,Sole Proprietorship,Hyderabad,Telangana,2024-09-17 15:34:47,,ACTIVE,
MCH2693,Tandon-Kaur,5311,Department Stores,Individual,Chennai,Tamil Nadu,2025-04-06 00:00:00,3068123352,ACTIVE,1966.59
MCH8885,"Dhawan,Devanandchokshi",5699,Apparel & Clothing,Individual,Delhi,Delhi,2025-09-12 04:35:13,,ACTIVE,
MCH8974,"Shukla, Gaba And Sani",5912,Pharmacies & Healthcare,Sole Proprietorship,Delhi,Delhi,2026-02-15 00:00:00,EPWM9547022186249,ACTIVE,438.78
MCH9992,Rajagopalan Plc,7011,Hotels & Lodging,Sole Proprietorship,Bengaluru,Karnataka,2024-02-07 00:00:00,5652803993,ACTIVE,577.93
MCH8450,Narayanan Llc,5912,Pharmacies & Healthcare,Sole Proprietorship,Ldh,Punjab,,XXXX4013,ACTIVE,1022.45
MCH5642,Ganguly-Kalla,5912,Pharmacies & Healthcare,Private Limited,Jalandhar,Punjab,2025-11-19 00:00:00,9623880565,ACTIVE,870.56
MCH6207,"Ganesan, Bajwa And Reddy",5912,Pharmacies & Healthcare,Partnership,Jaipur,Rajasthan,2023-03-21 00:00:00,1318873894,ACTIVE,391.96
MCH8855,"Rau, Dua And Nadkarni",5411,Grocery Stores,Private Limited,Ludhiana,Punjab,2025-06-06 02:15:00,5829674472,ACTIVE,2893.79
MCH3700,Nath-Chakrabarti,5812,Restaurants & Dining,Partnership,Chennai,Tamil Nadu,2025-03-25 03:11:06,,ACTIVE,1733.0
MCH7324,Grover-Murty,5942,Books & Stationery,Partnership,Jalandhar,Punjab,2025-02-12 00:00:00,,SUSPENDED,1077.62
MCH4552,"Palla, Mutti And Jayaraman",4131,Transportation,Sole Proprietorship,Jaipur,Rajasthan,2025-07-21 01:20:00,ZNQK3499547364876,ACTIVE,912.53
MCH7589,"Mangat, Din And Chatterjee",7011,Hotels & Lodging,Partnership,Mumbai,Maharashtra,2024-01-17 00:00:00,XXXX6278,ACTIVE,1692.13
MCH6918,Sant Ltd,4131,Transportation,Private Limited,Chennai,Tamil Nadu,2023-01-15 00:00:00,,ACTIVE,472.0
MCH6228,"Kar, Agarwal And Karpe",5812,Restaurants & Dining,Private Limited,Bengaluru,Karnataka,2024-08-05 00:00:00,,ACTIVE,1145.75
MCH9688,Choudhry Llc,5942,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2023-10-18 00:00:00,,ACTIVE,825.43
MCH1811,Varkey Inc,5311,Department Stores,Sole Proprietorship,Bengaluru,Karnataka,2026-02-25 00:00:00,,ACTIVE,592.0
MCH3501,Chandran-Tripathi,5999,Miscellaneous Retail,Private Limited,Mumbai,Maharashtra,,1873775978,ACTIVE,1658.21
MCH2218,"Upadhyay, Sharma And Kothari",7011,Hotels & Lodging,Partnership,Lucknow,Uttar Pradesh,2024-04-23 18:51:00,VZAG9844318169851,ACTIVE,341.57
MCH3587,Sagar-Raval,7011,Hotels & Lodging,Partnership,Jalandhar,Punjab,2024-07-31 00:00:00,,ACTIVE,1064.25
MCH5269,"Lala, Raval And Sahni",5942,Books & Stationery,Partnership,Jalandhar,Punjab,2024-10-21 00:00:00,1738664466,ACTIVE,873.0
MCH8750,"Bawa, Chatterjee And Sathe",7011,Hotels & Lodging,Individual,Ludhiana,Punjab,2025-11-30 21:13:53,2442042302,ACTIVE,3120.06
MCH6425,Pall-Kanda,5942,Books & Stationery,Sole Proprietorship,Delhi,Delhi,,,ACTIVE,1143.39
MCH8325,"Kaul, Bumb And Bal",5411,Grocery Stores,Sole Proprietorship,Amritsar,Punjab,2025-03-19 00:00:00,,INACTIVE,183.98
MCH5780,"Kumar, Bedi And Borah",5942,Books & Stationery,Individual,Bengaluru,Karnataka,2025-12-01 18:36:00,,INACTIVE,845.88
MCH7332,"Mutti, Reddy And Guha",5311,Department Stores,Private Limited,Kolkata,West Bengal,2025-05-04 00:00:00,XXXX9186,ACTIVE,1708.81
MCH6332,Shuk1A-Hayre,5311,Department Stores,Sole Proprietorship,Lucknow,Uttar Pradesh,2026-12-01 17:50:00,,ACTIVE,788.91
MCH1002,"Apte, Saha And Edwin",5812,Restaurants & Dining,Private Limited,Bengaluru,Karnataka,2026-07-01 09:01:00,XXXX8596,ACTIVE,1671.2
MCH8451,Setty Inc,4814,Telecommunication Services,Private Limited,Ludhiana,Punjab,2023-06-05 00:00:00,,ACTIVE,196.48
MCH9383,"Sekhon,Padmanabhanandrege",5942,Books & Stationery,Individual,Chennai,Tamil Nadu,2026-01-24 02:02:00,4786143604,SUSPENDED,2841.0
MCH3875,Natt Ltd,5812,Restaurants & Dining,Private Limited,Jalandhar,Punjab,2025-07-04 00:00:00,,ACTIVE,4372.03
MCH3654,Ganesan Ltd,5812,Restaurants & Dining,Sole Proprietorship,Jalandhar,Punjab,2024-02-11 00:00:00,XXXX6762,ACTIVE,286.1
